Категория;Наименование товара;Стоимость, руб
Смородина;Смородина красная Йонкер Ван Тетс/1 шт.;430
Смородина;Смородина красная Сахарная/ 1 шт.;430
"Саженцы Сибирской селекции: купить по низким ценам от производителя Агрофирма ""Семена Алтая""! ";Шелковица Белая/ 1 шт.;430
"Саженцы Сибирской селекции: купить по низким ценам от производителя Агрофирма ""Семена Алтая""! ";Шелковица Черная/ 1 шт.;430
Яблоня;Яблоня Антоновка Зимняя/ 1 шт.;585
Яблоня;Яблоня Жигулевское/ 1 шт.;585
Яблоня;Яблоня колоновидная Васюган/ 1 шт.;740
Яблоня;Яблоня колоновидная Есения/1 шт.;740
Яблоня;Яблоня колоновидная Созвездие/1 шт.;740
Яблоня;Яблоня Яблочный спас/ 1 шт.;585
Газонная трава и сидераты в ассортименте;Вико-овсяная смесь/ 0,5 кг в пакете;75
Газонная трава и сидераты в ассортименте;Вико-овсяная смесь/ 1 кг в пакете;95
Газонная трава и сидераты в ассортименте;Газонная трава Канада Супер Грин/ 0,3 кг в пакете;285
Газонная трава и сидераты в ассортименте;Газонная трава Канада Супер Грин/ 0,5 кг в коробке;505
Газонная трава и сидераты в ассортименте;Газонная трава Спорт/ 0,3 кг в пакете;198
Газонная трава и сидераты в ассортименте;Газонная трава Спорт/ 0,45 кг в коробке;335
Газонная трава и сидераты в ассортименте;Газонная трава Универсальный/ 0,3 кг в пакете;190
Газонная трава и сидераты в ассортименте;Газонная трава Универсальный/ 0,5 кг в коробке;330
Газонная трава и сидераты в ассортименте;Газонная трава Универсальный/ 1 кг в коробке;493
Газонная трава и сидераты в ассортименте;Горчица белая/ 0,5 кг в пакете;90
Газонная трава и сидераты в ассортименте;Горчица белая/ 1 кг в пакете;155
Газонная трава и сидераты в ассортименте;Горчичный жмых / 2 л в пакете;110
Газонная трава и сидераты в ассортименте;Гречиха/ 0,5 в пакете;75
Газонная трава и сидераты в ассортименте;Гречиха/ 1 кг в пакете;125
Газонная трава и сидераты в ассортименте;Клевер Белый/ 0,2 гр. в пакете;590
Газонная трава и сидераты в ассортименте;Клевер красный/ 0,5 кг в пакете;295
Газонная трава и сидераты в ассортименте;Люпин белый/ 0,5 кг в пакете;90
Газонная трава и сидераты в ассортименте;Люпин белый/ 1 кг в пакете;155
Газонная трава и сидераты в ассортименте;Овес яровой/ 0,5 кг в пакете;55
Газонная трава и сидераты в ассортименте;Овес яровой/ 1 кг в пакете;85
Газонная трава и сидераты в ассортименте;Рапс яровой/ 0,5 кг в пакете;90
Газонная трава и сидераты в ассортименте;Редька масличная/ 0,5 кг в пакете;95
Газонная трава и сидераты в ассортименте;Рожь озимая/ 0,5 кг в пакете;65
Газонная трава и сидераты в ассортименте;Рожь озимая/ 1 кг в пакете;90
Газонная трава и сидераты в ассортименте;Смесь медоносов/ 0,5 кг в пакете;145
Газонная трава и сидераты в ассортименте;Смесь сидератов/ 0,5 кг в пакете;95
Газонная трава и сидераты в ассортименте;Смесь сидератов/ 1 кг в пакете;155
Газонная трава и сидераты в ассортименте;Фацелия/ 0,25 кг в пакете;145
Газонная трава и сидераты в ассортименте;Фацелия/ 0,5 кг в пакете;285
Газонная трава и сидераты в ассортименте;Фацелия/ 1 кг в пакете;455
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Богатырь/фракция 40мм+/Россия/ 0,5 кг.;240
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Богатырь/фракция 40мм+/Россия/ 1 кг.;405
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Грибовский/фракция 40мм+/Россия/ 0,5 кг.;245
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Грибовский/фракция 40мм+/Россия/ 1 кг.;425
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Любаша/фракция 40мм+/ Россия/ 1 кг.;425
Лук-севок/ Чеснок (отгрузка с 28.07.);Чеснок Озимый Любаша/фракция 40мм+/Россия/ 0,5 кг.;245
Анемона;Анемона Адмирал/ 10 шт. в уп.;302
Анемона;Анемона Биколор/ 10 шт. в уп.;276
Анемона;Анемона Бланда смесь/ 10 шт. в уп.;251
Анемона;Анемона Брайд/ 10 шт. в уп.;217
Анемона;Анемона Говернор/ 10 шт. в уп.;217
Анемона;Анемона Голландия/ 10 шт. в уп.;276
Анемона;Анемона Гора Эверест/ 10 шт. в уп.;302
Анемона;Анемона Де Каен смесь/ 10 шт. в уп.;251
Анемона;Анемона Лорд Лейтенант/ 10 шт. в уп.;302
Анемона;Анемона Мистер Фоккер/ 10 шт. в уп.;276
Анемона;Анемона Сильфид/ 10 шт. в уп.;276
Астильба;Астильба Аметист/ 1 шт. в уп.;217
Астильба;Астильба Биллберри Кейк/ 1 шт. в уп.;217
Астильба;Астильба Вайс Глория/ 1 шт. в уп.;259
Астильба;Астильба Валерия/ 1 шт. в уп.;225
Астильба;Астильба Майти Ред Куин/ 1 шт. в уп.;264
Астильба;Астильба Мохито/ 1 шт. в уп.;242
Астильба;Астильба Сенсейшн Лайтхаус/ 1 шт. в уп.;259
Астильба;Астильба Сенсейшн Салмон Бьюти/ 1 шт. в уп.;217
Бабиана, Тигридия;Тигридия смесь/ 5 шт. в уп.;251
Бегония;Бегония Нон Стоп белая/ 2 шт. в уп.;281
Бегония;Бегония Нон Стоп желтая/ 2 шт. в уп.;281
Бегония;Бегония Нон Стоп смесь/ 2 шт. в уп.;281
Бегония;Бегония Нон Стоп ярко-красная/ 2 шт. в уп.;281
Гиацинт;Гиацинт Чайна Пинк/ 2 шт. в уп.;217
Ирис;Ирис Айбрайт/ 1 шт. в уп.;272
Ирис;Ирис Банбури Раффлс/ 1 шт. в уп.;272
Ирис;Ирис Бианка/ 1 шт. в уп.;302
Ирис;Ирис Блэк Черри Делайт/ 1 шт. в уп.;183
Ирис;Ирис Брасси/ 1 шт. в уп.;183
Ирис;Ирис Орандж Капер/ 1 шт. в уп.;272
Ирис;Ирис Свонс Ин Флайт/ 1 шт. в уп.;208
Ирис;Ирис Цимаррон Стрип/ 1 шт. в уп.;234
Ирис;Ирис Черри Гарден/ 1 шт. в уп.;183
Ирис;Ирис Шазам/ 1 шт. в уп.;306
Калла;Калла Галифакс/ 2 шт. в уп.;251
Калла;Калла Капитан Вентура/ 2 шт. в уп.;310
Калла;Калла Френч кисс/ 2 шт. в уп.;251
Крокус;Крокус Баррз Пурпл/ 10 шт. в уп.;225
Крокус;Крокус Гранд Мэтр/ 10 шт. в уп.;278
Крокус;Крокус Жанна Дарк/ 10 шт. в уп.;298
Крокус;Крокус Крем Бьюти/ в уп. 10 шт. в уп.;287
Крокус;Крокус Романс/ в уп. 10 шт.;238
Крокус;Крокус Руби Джиант/ в уп. 10 шт.;225
Крокус;Крокус Стрипед Бьюти/ 10 шт. в уп.;302
Крокус;Крокус Уайтвелл Пурпл/ в уп. 10 шт.;225
Лилейник;Лилейник Биг Тайм Хеппи/ 1 шт. в уп.;200
Лилейник;Лилейник Вайнберри Кэнди/ 1 шт. в уп.;234
Лилейник;Лилейник Литтл Мисси/ 1 шт. в уп.;230
Лилейник;Лилейник Лонгфилдс Баттерфляй/ 1 шт. в уп.;264
Лилейник;Лилейник Олвейз Либерти/ 1 шт. в уп.;234
Лилейник;Лилейник Супер Пурпл/ 1 шт. в уп.;242
Лилейник;Лилейник Эвридэйлили Пинк Винг/ 1 шт. в уп.;302
Лилейник;Лилейник Эвридэйлили Ред Риб/ 1 шт. в уп.;242
Лилейник;Лилейник Эвридэйлили Цериз/ 1 шт. в уп.;242
Лилейник;Лилейник Экстрапмент/ 1 шт. в уп.;315
Лилия;Лилия Акапулько/ 3 шт. в уп.;251
Лилия;Лилия Блэк Шарм/ 3 шт. в уп.;246
Лилия;Лилия Вангелис/ 3 шт. в уп.;277
Лилия;Лилия Делиана/ 3 шт. в уп.;260
Лилия;Лилия Джанте Джой/ 3 шт. в уп.;220
Лилия;Лилия Джерси джой/ 3 шт. в уп.;220
Лилия;Лилия Дивайн/ 3 шт. в уп.;283
Лилия;Лилия Дифференс/ 3 шт. в уп.;226
Лилия;Лилия Мистери Дрим/ 3 шт. в уп.;327
Лилия;Лилия Тайни Би/ 3 шт. в уп.;226
Лилия;Лилия Тайни Диамонд/ 3 шт. в уп.;229
Лилия;Лилия Тайни Комфорт/ 3 шт. в уп.;226
Лилия;Лилия Тайни Сорбет микс/ 3 шт. в уп.;227
Лилия;Лилия Фронтера/ 3 шт. в уп.;251
Мускари;Мускари Бейбиз Бреф/ 10 шт. в уп.;321
Мускари;Мускари Латифолиум/ 10 шт. в уп.;295
Мускари;Мускари Сибериан Тайгер/ 10 шт. в уп.;329
Пион;Пион Афина (2-3 почки)/ 1 шт. в уп.;700
Пион;Пион Бартцелла ИТО (2-3 почки)/ 1 шт. в уп.;1245
Пион;Пион Боул Оф Бьюти (2-3 почки)/ 1 шт. в уп.;494
Пион;Пион Док. Александр Флэминг (2-3 почек)/ 1 шт. в уп.;489
Пион;Пион Импоссибл Дрим (ИТО) (2-3 почки)/ 1 шт. в уп;2803
Пион;Пион Коллис Мемори (ИТО) (2-3 почек)/ Коллекционер/ 1 шт. в уп.;1663
Пион;Пион Корал Суприм (2-3 почки)/ 1 шт. в уп.;684
Пион;Пион Лемон Шифон (2-3 почки)/ Коллекционер/ 1 шт. в уп.;1857
Пион;Пион Найс Гал (2-3 почки)/ 1 шт. в уп.;769
Пион;Пион Пинк Ардур/ 1 шт. в уп.;1587
Пион;Пион Ричез энд Фэйм (2-3 почки)/ 1 шт. в уп.;545
Ранункулюс;Ранункулюс Желтый/ 10 шт. в уп.;251
Ранункулюс;Ранункулюс Красный/ 10 шт. в уп.;264
Ранункулюс;Ранункулюс Оранжевый/ 10 шт. в уп.;251
Ранункулюс;Ранункулюс Пикоти Оранжевый/ 10 шт. в уп.;272
Ранункулюс;Ранункулюс Пикоти Розовый/ 10 шт. в уп.;272
Ранункулюс;Ранункулюс Пурпл/ 10 шт. в уп.;264
Ранункулюс;Ранункулюс Розовый/ 10 шт. в уп.;264
Тюльпан;Тюльпан Авеню/ 2 шт. в уп.;204
Тюльпан;Тюльпан Адоре/ 2 шт. в уп.;213
Тюльпан;Тюльпан Акита/ 2 шт. в уп.;204
Тюльпан;Тюльпан Амстердам/ 2 шт. в уп.;195
Тюльпан;Тюльпан Апельдоорн/ 2 шт. в уп.;162
Тюльпан;Тюльпан Апельдоорнс Элит/ 2 шт. в уп.;179
Тюльпан;Тюльпан Арабиан Мистери/ 2 шт. в уп.;200
Тюльпан;Тюльпан Армани/ 2 шт. в уп.;200
Тюльпан;Тюльпан Асуан/ 2 шт. в уп.;194
Тюльпан;Тюльпан Атлантис/ 2 шт. в уп.;179
Тюльпан;Тюльпан Баллада Голд/ 2 шт. в уп.;200
Тюльпан;Тюльпан Ван Ейк 12/+/ 2 шт. в уп.;166
Тюльпан;Тюльпан Виндхэм/ 2 шт. в уп.;187
Тюльпан;Тюльпан Голд Даст/ 2 шт. в уп.;205
Тюльпан;Тюльпан Дабл Художник/ 2 шт. в уп.;190
Тюльпан;Тюльпан Доберман/ 2 шт. в уп.;200
Тюльпан;Тюльпан Дордонье/ 2 шт. в уп.;209
Тюльпан;Тюльпан Кам-Бэк/ 2 шт. в уп.;183
Тюльпан;Тюльпан Кашарель/ 2 шт. в уп.;205
Тюльпан;Тюльпан Конго/ 2 шт. в уп.;196
Тюльпан;Тюльпан Коттон Кэнди/ 2 шт. в уп.;196
Тюльпан;Тюльпан Кристал Стар/ 2 шт. в уп.;183
Тюльпан;Тюльпан Ластинг Лов/ 2 шт. в уп.;196
Тюльпан;Тюльпан Липстик Глоу/ 2 шт. в уп.;204
Тюльпан;Тюльпан Маргарита/ 2 шт. в уп.;201
Тюльпан;Тюльпан Матч/ 2 шт. в уп.;195
Тюльпан;Тюльпан Монселла/ 2 шт. в уп.;197
Тюльпан;Тюльпан Нью Санта/ 2 шт. в уп.;194
Тюльпан;Тюльпан Перпл Дрим/ 2 шт. в уп.;193
Тюльпан;Тюльпан Писте/ 2 шт. в уп.;222
Тюльпан;Тюльпан Реджойс/ 2 шт. в уп.;196
Тюльпан;Тюльпан Сан Клементе/ 2 шт. в уп.;218
Тюльпан;Тюльпан Сан Леандро/ 2 шт. в уп.;217
Тюльпан;Тюльпан Уайт Триумфатор/ 2 шт. в уп.;191
Тюльпан;Тюльпан Флорайн Шик/ 2 шт. в уп.;206
Тюльпан;Тюльпан Хакуун/ 2 шт. в уп.;195
Тюльпан;Тюльпан Хелмар/ 2 шт. в уп.;188
Хоста;Хоста Ауреомаргината/ 1 шт. в уп.;217
Хоста;Хоста Дон Стевенс/ 1 шт. в уп.;217
Хоста;Хоста Мохито/ 1 шт. в уп.;230
Хоста;Хоста Патриот/ 1 шт. в уп.;238
Фирменная продукция;"Авторский Блокнот Садовода ""Семена Алтая""/ 2.2 изд-е";730
Фирменная продукция;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 1/ Вредители";900
Фирменная продукция;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 2/ Заболевания";900
Фирменная продукция;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 3/ Питание растений";800
Фирменная продукция;Дневник (блокнот) по выращиванию томатов Карелиной В.С./ 1.2.1 изд-е;700
Фирменная продукция;Набор авторских блокнотов Карелиной В.С./ 4 в 1!;3230
Фирменная продукция;Набор авторских блокнотов Карелиной В.С./ 5 в 1!;3600
Фирменная продукция;Набор блокнотов-помощников (Часть 1-3) Карелиной В.С./ 3 в 1!;2400
Фирменная продукция;"Фартук ""Семена Алтая""/ изумрудно-зеленый";1700
Фирменная продукция;"Фартук ""Семена Алтая""/ темно-синий";1700
Фирменная продукция;"Шопер ""Зря Вы со мной физалис""";600
Фирменная продукция;"Шопер ""Оцени мой LOOK""";600
Фирменная продукция;"Шопер ""Руколы из правильного места""";600
Фирменная продукция;"Шопер ""Твой будущий урожай внутри""";600
Фирменная продукция;"Шопер с логотипом ""Семена Алтая""";600
Барбарис;Барбарис Тунберга Ред Пиллар/ 1 шт.;475
Барбарис;Барбарис Тунберга Рэд Рокет/ 1 шт.;475
Буддлея;Буддлея Вейера Флауэр Пауэр/ 1 шт.;540
Буддлея;Буддлея Давида Нано Блю/ 1 шт.;540
Гортензия;Гортензия Аннабелле/ 1 шт.;520
Гортензия;Гортензия Ванилле Фрайз/ 1 шт.;555
Гортензия;Гортензия Вимc Ред/ 1 шт.;545
Гортензия;Гортензия Геркулес/ 1 шт.;550
Гортензия;Гортензия Литтл Роузи/ 1 шт.;620
Гортензия;Гортензия Литтл Спооки/ 1 шт.;510
Гортензия;Гортензия Мася/ 1 шт.;498
Гортензия;Гортензия Строуберри Блоссом/ 1 шт.;620
Дёрен;Дёрен белый Элегантиссима/ 1 шт.;495
Лапчатка (курильский чай);Лапчатка Голдфингер/ 1 шт.;420
Спирея;Спирея японская Антони Ватерер/ 1 шт.;455
Спирея;Спирея японская Криспа/ 1 шт.;455
Хвойные кустарники;Ель колючая Блю Даймонд/ P9/ 10-15 см/ 1 шт.;835
Хвойные кустарники;Кипарисовик Лавсона Ивона/ Р9/ 20-25 см/ 1 шт.;430
Хвойные кустарники;Кипарисовик Лавсона Сноу Уайт/ P9/ 20-25 см/ 1 шт.;410
Хвойные кустарники;Можжевельник Блю Компакт/ P9/ 10-15 см/ 1 шт.;430
Хвойные кустарники;Можжевельник Блю Эрроу/ P9/ 10-15 см/ 1 шт.;445
Хвойные кустарники;Можжевельник Вариегата/ P9/ 15-20 см/ 1 шт.;525
Хвойные кустарники;Можжевельник Гринмантл/ P9/ 10-15 см/ 1 шт.;385
Хвойные кустарники;Можжевельник Жаде Ривер/ Р9/ 15-20 см/ 1 шт.;455
Хвойные кустарники;Можжевельник Спартан/ Р9/ 20-25 см/ 1 шт.;455
Хвойные кустарники;Сосна горная Мугус/ P9/ 10-15 см/ 1 шт.;455
Хвойные кустарники;Сосна горная Унцината/ P9/ 15-20 см/ 1 шт.;435
Хвойные кустарники;Туя восточная Пирамидалис Ауреа/ P9/ 20-25 см/ 1 шт.;435
Хвойные кустарники;Туя западная Кинг оф Брабант/ P9/ 25-30 см/ 1 шт.;455
Хвойные кустарники;Туя западная Литл Джем/ P9/ 20-25 см/ 1 шт.;455
Хвойные кустарники;Туя западная Мики/ P9/ 10-15 см/ 1 шт.;445
Хвойные кустарники;Туя западная Смарагд/ P9/ 30-40 см/ 1 шт.;445
Чубушник (жасмин садовый);Чубушник Белле Этоль/ 1 шт.;490
Грунт и почвобрикеты в ассортименте;Агромел раскислитель/ 1 кг.;58
Грунт и почвобрикеты в ассортименте;Агропесок/ 1 л.;38
Грунт и почвобрикеты в ассортименте;"Биогрунт Богатырь ""Для рассады универсальный"" 10 л";175
Грунт и почвобрикеты в ассортименте;"Биогрунт Богатырь ""Для рассады универсальный"" 20 л";295
Грунт и почвобрикеты в ассортименте;"Биогрунт Богатырь ""Для рассады универсальный"" 5 л";120
Грунт и почвобрикеты в ассортименте;"Биогрунт Богатырь ""Для томатов, перца и баклажанов"" 10 л";175
Грунт и почвобрикеты в ассортименте;"Биогрунт Богатырь ""Для томатов, перца и баклажанов"" 20 л";295
Грунт и почвобрикеты в ассортименте;Биогумус в гранулах /2 кг.;125
Грунт и почвобрикеты в ассортименте;Вермикулит/ 2 л.;95
Грунт и почвобрикеты в ассортименте;"Грунт Наша Дача ""Для комнатных цветов"" 10 л.";165
Грунт и почвобрикеты в ассортименте;"Грунт Наша Дача ""Для комнатных цветов"" 2,5 л";78
Грунт и почвобрикеты в ассортименте;"Грунт Наша Дача ""Для комнатных цветов"" 5 л";115
Грунт и почвобрикеты в ассортименте;"Грунт Наша Дача ""Любимая Роза"" 20 л";265
Грунт и почвобрикеты в ассортименте;"Грунт Наша Дача ""Овощная грядка"" 10 л";160
Грунт и почвобрикеты в ассортименте;"Грунт Флорика ""Профи Универсал"" 2,5 л";105
Грунт и почвобрикеты в ассортименте;"Грунт Флорика ""Профи Универсал"" 5 л";165
Грунт и почвобрикеты в ассортименте;Диатомит обоженный /1 кг.;85
Грунт и почвобрикеты в ассортименте;Зола растительная (раскислитель) / 1 л в пакете;75
Грунт и почвобрикеты в ассортименте;Зола растительная (раскислитель) / 2 л в пакете;115
Грунт и почвобрикеты в ассортименте;Керамзит средне-крупный/ 2,5 л.;40
Грунт и почвобрикеты в ассортименте;Керамзит/ Крупный/ 1 л.;38
Грунт и почвобрикеты в ассортименте;Керамзит/ Крупный/ 2 л.;55
Грунт и почвобрикеты в ассортименте;Керамзит/ Средний/ 1 л.;38
Грунт и почвобрикеты в ассортименте;Керамзит/ Средний/ 2 л.;55
Грунт и почвобрикеты в ассортименте;Кокосовый брикет/ PRO AGRO/ 650 гр.;225
Грунт и почвобрикеты в ассортименте;Компост на основе куриного помета в гранулах /1 кг.;75
Грунт и почвобрикеты в ассортименте;Конский перегной в гранулах /2 кг.;128
Грунт и почвобрикеты в ассортименте;Конский перегной в гранулах/ 1 кг.;78
Грунт и почвобрикеты в ассортименте;Кора сосновая /5л.;115
Грунт и почвобрикеты в ассортименте;Кора сосновая/ 2 л.;45
Грунт и почвобрикеты в ассортименте;Куриный перегной в гранулах /2 кг.;120
Грунт и почвобрикеты в ассортименте;Мох сфагнум/ 1 л.;55
Грунт и почвобрикеты в ассортименте;Набор компонентов земляная Орхидея ЛЮКС/ 2.5 л.;95
Грунт и почвобрикеты в ассортименте;Перлит/ 2 л.;55
Грунт и почвобрикеты в ассортименте;Почвобрикет Бегония круглый /БиоМастер/ 2,5л;65
Грунт и почвобрикеты в ассортименте;Почвобрикет Герань круглый /БиоМастер/ 2,5л;65
Грунт и почвобрикеты в ассортименте;Почвобрикет Дивная петуния, 10л с гидрогелем БиоМастер;138
Грунт и почвобрикеты в ассортименте;Почвобрикет Комнатные цветы круглый /БиоМастер/ 2,5л;65
Грунт и почвобрикеты в ассортименте;Почвобрикет Крепкая рассада /БиоМастер/ 10л;128
Грунт и почвобрикеты в ассортименте;Почвобрикет Пальма круглый /БиоМастер/ 2,5 л.;65
Грунт и почвобрикеты в ассортименте;Почвобрикет Пышная азалия /БиоМастер/ 5 л.;88
Грунт и почвобрикеты в ассортименте;Почвобрикет Сенполия круглый /БиоМастер/ 2,5л;65
Грунт и почвобрикеты в ассортименте;Почвобрикет Томат и перец /БиоМастер/ 10 л;128
Грунт и почвобрикеты в ассортименте;Почвобрикет Универсальный /БиоМастер/ 10 л;128
Грунт и почвобрикеты в ассортименте;Почвобрикет Универсальный /БиоМастер/ 5л;88
Грунт и почвобрикеты в ассортименте;Почвобрикет Цветочный сад /БиоМастер/ 10л;128
Грунт и почвобрикеты в ассортименте;Почвобрикет Цветочный сад /БиоМастер/ 5 л;88
Грунт и почвобрикеты в ассортименте;Почвобрикет Чудный лимон /БиоМастер/ 5 л.;88
Грунт и почвобрикеты в ассортименте;Почвобрикет Шикарная роза /БиоМастер/ 5л;88
Грунт и почвобрикеты в ассортименте;Уголь древесный/ 2 л.;75
Кашпо и контейнеры;Кашпо+усы 4 л NICOL терракот;110
Кашпо и контейнеры;Кашпо+усы белый/ 3 л.;85
Кашпо и контейнеры;Кашпо+усы терракот/ 3 л.;85
Кашпо и контейнеры;Контейнер квадратный (9см*9см*10см)/ 0,5 л.;10
Торфяные таблетки и емкости для рассады в ассортименте;Кассета 24 ячеек/ 230 мл/ 52х31х6,5/ 1 шт.;95
Торфяные таблетки и емкости для рассады в ассортименте;Кассета 6 ячеек /1 шт.;15
Торфяные таблетки и емкости для рассады в ассортименте;Мини-тепличка малая 10 ячеек с торфяными таблетками Jiffy-7 (d=44);265
Торфяные таблетки и емкости для рассады в ассортименте;Мини-тепличка малая 12 ячеек с торфяными таблетками Jiffy-7 (d=33);255
Торфяные таблетки и емкости для рассады в ассортименте;Парник на подоконник 2-х местный/ 16х39х6,5;75
Торфяные таблетки и емкости для рассады в ассортименте;Парник на подоконник на 1 место 21х16х6,5;38
Торфяные таблетки и емкости для рассады в ассортименте;Торфяной горшочек круглый 105*100 /20 шт. в уп.;145
Торфяные таблетки и емкости для рассады в ассортименте;Торфяной горшочек круглый 80*80 /20 шт. в уп.;145
Торфяные таблетки и емкости для рассады в ассортименте;Торфяные таблетки Jiffy-7 (d=24 мм);9
Торфяные таблетки и емкости для рассады в ассортименте;Торфяные таблетки Jiffy-7 (d=33 мм);9
Торфяные таблетки и емкости для рассады в ассортименте;Торфяные таблетки Jiffy-7 (d=36 мм);10
Торфяные таблетки и емкости для рассады в ассортименте;Торфяные таблетки Jiffy-7 (d=41 мм);10
Торфяные таблетки и емкости для рассады в ассортименте;Торфяные таблетки Jiffy-7 (d=44 мм);11
Пакеты для саженцев;Пакет для саженцев 0,25 л (10*14)/ 100мкм/ 20 шт.;45
Пакеты для саженцев;Пакет для саженцев 0,35 л (13*14)/ 100мкм/ 20 шт.;50
Пакеты для саженцев;Пакет для саженцев 0,5 л (16*14)/ 100мкм/ 20 шт.;65
Пакеты для саженцев;Пакет для саженцев 0,7 л (16*17)/ 100мкм/ 20 шт.;68
Пакеты для саженцев;Пакет для саженцев 1 л (16*20)/ 100мкм/ 20 шт.;75
Обучающие материалы;"Авторский Блокнот Садовода ""Семена Алтая""/ 2.2 изд-е";730
Обучающие материалы;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 1/ Вредители";900
Обучающие материалы;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 2/ Заболевания";900
Обучающие материалы;"Блокнот-помощник садовода ""Семена Алтая""/ Часть 3/ Питание растений";800
Обучающие материалы;Дневник (блокнот) по выращиванию томатов Карелиной В.С./ 1.2.1 изд-е;700
Обучающие материалы;Набор авторских блокнотов Карелиной В.С./ 4 в 1!;3230
Обучающие материалы;Набор авторских блокнотов Карелиной В.С./ 5 в 1!;3600
Обучающие материалы;Набор блокнотов-помощников (Часть 1-3) Карелиной В.С./ 3 в 1!;2400
Биоактиваторы;Биопрепарат Дачный туалет/ 50 г.;80
Биоактиваторы;Пруд/ Зеленое Сечение/ 50 гр.;68
Биоактиваторы;Санэкс/ 100 гр.;385
Биоактиваторы;Септик для очистки канализационных стоков/ Зеленое Сечение/ 50г;75
Биоактиваторы;Ускоритель созревания компоста и септика/ ФХИ/ 0,5 л.;95
Гербициды (от сорняков);Линтур /1,8 гр.;38
Гербициды (от сорняков);Магнум/ 2 гр.;75
Гербициды (от сорняков);Стриж/ 9 гр.;65
Инсектициды (от насекомых, вредителей);Актара ВДГ /2 гр.;135
Инсектициды (от насекомых, вредителей);Актара ВДГ /Сингента/ 4 гр.;265
Инсектициды (от насекомых, вредителей);Аркана /2 мл.;35
Инсектициды (от насекомых, вредителей);Биотлин /3 мл.;55
Инсектициды (от насекомых, вредителей);Гроза-6/ 15 гр.;30
Инсектициды (от насекомых, вредителей);Гроза-6/ 60 гр.;85
Инсектициды (от насекомых, вредителей);Гром-2 /10 гр.;19
Инсектициды (от насекомых, вредителей);Гром-2/ 50 гр.;45
Инсектициды (от насекомых, вредителей);Доктор/ 8 стрел;35
Инсектициды (от насекомых, вредителей);Дымокур табачный / дымовая шашка/ БиоМастер/ 250 г;110
Инсектициды (от насекомых, вредителей);Инта-Вир (циперметрин)/ 8 гр.;30
Инсектициды (от насекомых, вредителей);ИСКРА Двойной Эффект /10 гр.;40
Инсектициды (от насекомых, вредителей);Капкан ловчий пояс/ 2 шт. в уп.;97
Инсектициды (от насекомых, вредителей);Кинмикс/ 2 мл.;30
Инсектициды (от насекомых, вредителей);Командор/ 1 мл.;35
Инсектициды (от насекомых, вредителей);Лепидоцид/ 4 мл;25
Инсектициды (от насекомых, вредителей);Мелок УМ от тараканов / 20 гр.;20
Инсектициды (от насекомых, вредителей);Мурацид/ 1 мл.;30
Инсектициды (от насекомых, вредителей);Мыло зеленое готовое с распылителем/ 1 л.;135
Инсектициды (от насекомых, вредителей);Мыло табачное готовое/ Садовые рецепты/ 1 л.;135
Инсектициды (от насекомых, вредителей);Отос/ 10 гр.;30
Инсектициды (от насекомых, вредителей);Препарат 30 плюс/ 500 мл.;355
Инсектициды (от насекомых, вредителей);Слизнеед НЕО /28 гр.;40
Инсектициды (от насекомых, вредителей);Сэмпай/ 5 мл.;39
Инсектициды (от насекомых, вредителей);Табачная пыль/ 0,65 кг в пакете;98
Инсектициды (от насекомых, вредителей);Фитоверм /4 мл.;24
Инсектициды (от насекомых, вредителей);Фуфанон-Нова/ 2 мл.;30
Репеленты (от кротов и насекомых);Жидкость для фумигатора от комаров / Таежа/ 60 ночей;85
Репеленты (от кротов и насекомых);Кротонол патроны от кротов/ 5 шт.;135
Родентициды (от грызунов);Гранулы от грызунов со вкусом мяса - Ratter 100г, родентицид;35
Родентициды (от грызунов);Клей ГРЫЗУНОФФ SUPER+ от грызунов и насекомых/ туба 135 гр.;285
Средства для защиты растений;Капкан ловчий пояс/ 2 шт. в уп.;97
Средства для защиты растений;Липосам, Биоприлипатель /8 мл.;55
Средства для защиты растений;Мыло зеленое готовое с распылителем/ 1 л.;135
Средства для защиты растений;Мыло табачное готовое/ Садовые рецепты/ 1 л.;135
Средства для защиты растений;Паста РанНет/ 150 гр.;110
Средства для защиты растений;Пугач (средство от грызунов)/ 100 мл.;120
Средства для защиты растений;Пуршат-криопротектор 0,6 л;850
Средства для защиты растений;Пуршат-О 10л;12800
Средства для защиты растений;Садовая побелка /БиоМастер/ 500 гр.;55
Средства для защиты растений;Садовая Побелка /Эко Сад/ 0,5 кг;48
Средства для защиты растений;Садовый вар для заживления ран деревьев и кустарников/ БиоМастер/ 100 г.;78
Средства для защиты растений;Средство для обработки срезов и заживления ран деревьев НОВАЯ КОРА, туба с щеткой 300 г;930
Стимуляторы, регуляторы роста растений;Атлет/ 1,5 мл.;26
